Session: Session 1,,,
time,LM_2_O2,LM_2_RPM,LM_2_A1
(sec),(AFR),(RPM),(Volt)
278.36417,9.44,580,0.81
278.44608,9.47,580,0.81
278.52802,9.47,580,0.81
278.60992,9.49,580,0.81
278.69183,9.50,580,0.81
278.77377,9.51,580,0.81
278.85568,9.51,580,0.81
278.93759,9.51,580,0.81
279.01953,9.52,580,0.81
279.10144,9.53,580,0.81
279.18335,9.52,580,0.81
279.26529,9.52,580,0.81
279.34720,9.49,580,0.81
279.42911,9.49,580,0.81
279.51105,9.47,580,0.81
279.59296,9.47,580,0.81
279.67487,9.46,580,0.81
279.75681,9.46,580,0.81
279.83871,9.47,580,0.80
279.92065,9.46,580,0.81
280.00256,9.49,580,0.81
280.08447,9.50,580,0.81
280.16641,9.47,580,0.80
280.24832,9.49,580,0.80
280.33023,9.48,580,0.80
280.41217,9.48,580,0.81
280.49408,9.47,580,0.81
280.57599,9.47,580,0.81
280.65793,9.48,580,0.81
280.73984,9.46,580,0.81
280.82175,9.49,580,0.81
280.90369,9.47,580,0.81
280.98560,9.49,580,0.81
281.06750,9.50,580,0.81
281.14944,9.50,580,0.81
281.23135,9.52,580,0.81
281.31329,9.51,580,0.81
281.39520,9.51,580,0.81
281.47711,9.50,580,0.81
281.55905,9.49,580,0.81
281.64096,9.50,580,0.81
281.72287,9.50,580,0.81
281.80481,9.50,580,0.81
281.88672,9.48,580,0.81
281.96863,9.47,580,0.81
282.05057,9.48,580,0.81
282.13248,9.47,580,0.81
282.21439,9.49,580,0.81
282.29633,9.49,580,0.81
282.37823,9.50,580,0.81
282.46017,9.52,580,0.80
282.54208,9.51,580,0.81
282.62399,9.52,580,0.81
282.70593,9.52,580,0.81
282.78784,9.51,580,0.81
282.86975,9.52,580,0.81
282.95169,9.51,580,0.81
283.03360,9.51,580,0.81
283.11551,9.49,580,0.81
283.19745,9.48,580,0.80
283.27936,9.48,580,0.80
283.36127,9.48,580,0.80
283.44321,9.50,580,0.80
283.52512,9.48,580,0.81
283.60703,9.51,580,0.81
283.68896,9.51,580,0.82
283.77087,9.51,580,0.82
283.85281,9.52,580,0.82
283.93472,9.50,580,0.81
284.01663,9.51,580,0.81
284.09857,9.51,580,0.81
284.18048,9.51,580,0.81
284.26239,9.50,580,0.81
284.34433,9.48,580,0.81
284.42624,9.48,580,0.81
284.50815,9.46,580,0.81
284.59009,9.47,580,0.81
284.67200,9.48,580,0.81
284.75391,9.49,580,0.81
284.83585,9.52,580,0.81
284.91776,9.52,580,0.80
284.99969,9.54,580,0.81
285.08160,9.54,580,0.81
285.16351,9.54,580,0.81
285.24545,9.54,580,0.81
285.32736,9.52,580,0.81
285.40927,9.53,580,0.81
285.49121,9.52,580,0.81
285.57312,9.51,580,0.81
285.65503,9.52,580,0.81
285.73697,9.50,580,0.81
285.81888,9.50,580,0.81
285.90079,9.49,580,0.81
285.98273,9.50,580,0.81
286.06464,9.51,580,0.82
286.14655,9.50,580,0.82
286.22849,9.50,580,0.81
286.31039,9.50,580,0.81
286.39233,9.50,580,0.80
286.47424,9.49,590,0.80
286.55615,9.48,590,0.80
286.63809,9.49,590,0.80
286.72000,9.48,590,0.80
286.80191,9.49,590,0.80
286.88385,9.48,590,0.81
286.96576,9.49,590,0.81
287.04767,9.51,590,0.81
287.12961,9.50,590,0.81
287.21152,9.50,590,0.81
287.29343,9.50,590,0.81
287.37537,9.49,590,0.80
287.45728,9.49,590,0.81
287.53922,9.49,590,0.82
287.62112,9.51,590,0.81
287.70303,9.50,590,0.81
287.78497,9.52,590,0.81
287.86688,9.52,590,0.81
287.94879,9.52,590,0.81
288.03073,9.53,590,0.81
288.11264,9.51,590,0.81
288.19455,9.51,590,0.80
288.27649,9.50,590,0.81
288.35840,9.48,590,0.81
288.44031,9.49,590,0.80
288.52225,9.46,590,0.80
288.60416,9.46,590,0.80
288.68607,9.45,590,0.81
288.76801,9.45,590,0.81
288.84991,9.43,590,0.81
288.93185,9.45,590,0.81
289.01376,9.47,590,0.81
289.09567,9.46,590,0.81
289.17761,9.48,590,0.80
289.25952,9.49,590,0.80
289.34143,9.48,590,0.80
289.42337,9.50,590,0.80
289.50528,9.50,590,0.80
289.58719,9.52,590,0.80
289.66913,9.52,590,0.80
289.75104,9.52,590,0.80
289.83295,9.54,590,0.80
289.91489,9.54,590,0.81
289.99680,9.54,590,0.81
290.07870,9.54,590,0.81
290.16064,9.54,590,0.81
290.24255,9.54,590,0.81
290.32449,9.53,590,0.81
290.40640,9.53,590,0.81
290.48831,9.52,590,0.80
290.57025,9.52,590,0.81
290.65216,9.51,590,0.81
290.73407,9.51,590,0.81
290.81601,9.52,590,0.82
290.89792,9.51,590,0.82
290.97983,9.50,590,0.82
291.06177,9.49,590,0.81
291.14368,9.48,590,0.81
291.22559,9.49,590,0.81
291.30753,9.47,590,0.81
291.38943,9.48,590,0.81
291.47137,9.46,590,0.81
291.55328,9.46,590,0.81
291.63519,9.47,590,0.81
291.71713,9.48,590,0.81
291.79904,9.50,590,0.81
291.88095,9.51,590,0.81
291.96289,9.52,590,0.80
292.04480,9.53,590,0.80
292.12671,9.53,590,0.80
292.20865,9.52,590,0.81
292.29056,9.51,590,0.81
292.37247,9.51,590,0.81
292.45441,9.50,590,0.81
292.53632,9.50,590,0.82
292.61823,9.53,590,0.82
292.70016,9.53,590,0.82
292.78207,9.53,590,0.81
292.86401,9.54,590,0.81
292.94592,9.53,590,0.81
293.02783,9.53,590,0.81
293.10977,9.51,590,0.81
293.19168,9.50,590,0.81
293.27359,9.47,590,0.81
293.35553,9.45,590,0.81
293.43744,9.44,590,0.81
293.51935,9.42,590,0.81
293.60129,9.45,590,0.81
293.68320,9.43,590,0.81
293.76511,9.44,590,0.81
293.84705,9.46,590,0.82
293.92896,9.46,590,0.82
294.01089,9.49,590,0.82
294.09280,9.50,590,0.81
294.17471,9.50,590,0.81
294.25665,9.50,590,0.81
294.33856,9.50,590,0.81
294.42047,9.49,590,0.81
294.50241,9.50,590,0.81
294.58432,9.52,590,0.80
294.66623,9.52,590,0.80
294.74817,9.51,590,0.80
294.83008,9.53,590,0.80
294.91199,9.52,590,0.80
294.99393,9.53,590,0.81
295.07584,9.52,590,0.81
295.15775,9.50,590,0.82
295.23969,9.51,590,0.82
295.32159,9.48,590,0.82
295.40353,9.49,590,0.82
295.48544,9.48,590,0.82
295.56735,9.48,590,0.82
295.64929,9.49,590,0.81
295.73120,9.47,590,0.80
295.81311,9.49,590,0.80
295.89505,9.48,590,0.80
295.97696,9.47,590,0.80
296.05887,9.47,590,0.79
296.14081,9.45,590,0.80
296.22272,9.48,590,0.81
296.30463,9.46,590,0.81
296.38657,9.46,590,0.81
296.46848,9.47,590,0.82
296.55042,9.47,590,0.82
296.63232,9.39,590,0.81
296.71423,9.50,590,0.80
296.79617,9.51,590,0.81
296.87808,9.48,590,0.81
296.95999,9.47,590,0.81
297.04193,9.47,590,0.81
297.12384,9.45,590,0.81
297.20575,9.46,590,0.81
297.28769,9.45,590,0.81
297.36960,9.46,590,0.81
297.45151,9.49,590,0.81
297.53345,9.48,590,0.80
297.61536,9.51,590,0.80
297.69727,9.48,590,0.80
297.77921,9.48,590,0.80
297.86111,9.46,590,0.79
297.94305,9.46,590,0.80
298.02496,9.48,590,0.81
298.10687,9.47,590,0.81
298.18881,9.49,590,0.81
298.27072,9.49,590,0.81
298.35263,9.48,590,0.81
298.43457,9.48,590,0.81
298.51648,9.46,590,0.80
298.59839,9.47,590,0.81
298.68033,9.47,590,0.81
298.76224,9.47,590,0.81
298.84415,9.48,590,0.81
298.92609,9.48,590,0.81
299.00800,9.50,590,0.81
299.08990,9.48,590,0.81
299.17184,9.47,590,0.80
299.25375,9.47,590,0.80
299.33569,9.46,590,0.80
299.41760,9.48,590,0.80
299.49951,9.46,590,0.80
299.58145,9.46,590,0.80
299.66336,9.45,590,0.80
299.74527,9.45,590,0.80
299.82721,9.50,590,0.81
299.90912,9.47,590,0.81
299.99103,9.50,590,0.81
300.07297,9.50,590,0.81
300.15488,9.51,590,0.81
300.23679,9.52,590,0.81
300.31873,9.51,590,0.81
300.40063,9.52,590,0.81
300.48257,9.51,590,0.81
300.56448,9.50,590,0.81
300.64639,9.48,590,0.81
300.72833,9.46,590,0.81
300.81024,9.47,590,0.81
300.89215,9.45,590,0.81
300.97409,9.46,590,0.81
301.05600,9.45,590,0.81
301.13791,9.44,590,0.81
301.21985,9.46,590,0.81
301.30176,9.46,590,0.81
301.38367,9.48,590,0.81
301.46561,9.48,590,0.81
301.54752,9.48,590,0.83
301.62943,9.49,590,0.86
301.71136,9.48,590,1.07
301.79327,9.48,590,1.28
301.87521,9.46,600,1.29
301.95712,9.45,610,1.29
302.03903,9.44,660,1.21
302.12097,9.43,710,1.12
302.20288,9.32,770,1.08
302.28479,9.06,820,1.02
302.36673,8.88,860,1.01
302.44864,8.88,900,1.00
302.53055,8.99,930,1.02
302.61249,9.14,950,1.04
302.69440,9.27,970,1.17
302.77631,9.35,990,1.30
302.85825,9.38,1020,1.33
302.94016,9.38,1040,1.36
303.02209,9.36,1080,1.34
303.10400,9.31,1110,1.33
303.18591,9.22,1150,1.31
303.26785,9.20,1190,1.30
303.34976,9.24,1220,1.30
303.43167,9.28,1250,1.30
303.51361,9.27,1270,1.30
303.59552,9.27,1290,1.30
303.67743,9.24,1310,1.30
303.75937,9.21,1320,1.29
303.84128,9.21,1330,1.30
303.92319,9.20,1340,1.30
304.00513,9.18,1350,1.34
304.08704,9.17,1360,1.37
304.16895,9.16,1370,1.40
304.25089,9.17,1380,1.43
304.33279,9.19,1410,1.46
304.41473,9.20,1430,1.48
304.49664,9.20,1450,1.50
304.57855,9.22,1460,1.51
304.66049,9.22,1480,1.51
304.74240,9.22,1490,1.51
304.82431,9.22,1500,1.52
304.90625,9.22,1510,1.52
304.98816,9.20,1530,1.52
305.07007,9.18,1550,1.52
305.15201,9.19,1560,1.51
305.23392,9.19,1560,1.51
305.31583,9.16,1570,1.51
305.39777,9.15,1570,1.51
305.47968,9.15,1580,1.51
305.56161,9.15,1580,1.51
305.64352,9.14,1590,1.51
305.72543,9.13,1600,1.51
305.80737,9.12,1600,1.51
305.88928,9.13,1600,1.51
305.97119,9.14,1610,1.50
306.05313,9.14,1610,1.50
306.13504,9.13,1620,1.48
306.21695,9.13,1620,1.47
306.29889,9.12,1620,1.44
306.38080,9.09,1620,1.42
306.46271,9.04,1620,1.38
306.54465,8.98,1620,1.35
306.62656,8.95,1620,1.34
306.70847,8.92,1610,1.33
306.79041,8.93,1600,1.33
306.87231,9.00,1590,1.33
306.95425,9.06,1590,1.33
307.03616,9.08,1590,1.33
307.11807,9.07,1590,1.33
307.20001,9.05,1590,1.32
307.28192,9.04,1590,1.32
307.36383,9.07,1590,1.31
307.44577,9.06,1590,1.31
307.52768,9.06,1590,1.31
307.60959,9.05,1590,1.31
307.69153,9.04,1590,1.30
307.77344,9.02,1590,1.30
307.85535,9.02,1590,1.29
307.93729,9.03,1590,1.30
308.01920,9.01,1590,1.30
308.10114,8.98,1580,1.32
308.18304,8.99,1570,1.33
308.26495,9.01,1560,1.34
308.34689,9.00,1550,1.35
308.42880,8.99,1540,1.37
308.51071,8.99,1530,1.38
308.59265,9.00,1530,1.38
308.67456,9.03,1520,1.38
308.75647,9.06,1520,1.38
308.83841,9.09,1520,1.38
308.92032,9.09,1520,1.38
309.00223,9.09,1520,1.37
309.08417,9.09,1520,1.37
309.16608,9.09,1520,1.37
309.24799,9.09,1520,1.37
309.32993,9.10,1520,1.37
309.41183,9.09,1520,1.37
309.49377,9.08,1520,1.37
309.57568,9.09,1520,1.37
309.65759,9.09,1520,1.37
309.73953,9.09,1520,1.37
309.82144,9.10,1520,1.37
309.90335,9.09,1520,1.37
309.98529,9.09,1520,1.37
310.06720,9.08,1520,1.37
310.14911,9.08,1520,1.37
310.23105,9.08,1520,1.37
310.31296,9.10,1520,1.37
310.39487,9.09,1520,1.37
310.47681,9.08,1520,1.37
310.55872,9.05,1530,1.37
310.64063,9.08,1530,1.37
310.72256,9.11,1530,1.37
310.80447,9.14,1530,1.36
310.88641,9.12,1530,1.36
310.96832,9.09,1530,1.36
311.05023,9.09,1540,1.36
311.13217,9.09,1540,1.36
311.21408,9.08,1540,1.36
311.29599,9.06,1540,1.36
311.37793,9.05,1540,1.37
311.45984,9.04,1540,1.37
311.54175,9.05,1550,1.38
311.62369,9.04,1550,1.38
311.70560,9.05,1560,1.38
311.78751,9.11,1560,1.38
311.86945,9.18,1560,1.38
311.95135,9.12,1560,1.38
312.03329,9.10,1560,1.38
312.11520,9.10,1560,1.38
312.19711,9.11,1570,1.38
312.27905,9.09,1570,1.38
312.36096,9.09,1570,1.38
312.44287,9.10,1570,1.38
312.52481,9.10,1570,1.38
312.60672,9.09,1570,1.38
312.68863,9.09,1580,1.38
312.77057,9.11,1580,1.38
312.85248,9.09,1580,1.38
312.93439,9.10,1580,1.37
313.01633,9.09,1580,1.37
313.09824,9.09,1580,1.37
313.18015,9.09,1580,1.37
313.26208,9.09,1580,1.37
313.34399,9.09,1590,1.37
313.42593,9.09,1590,1.37
313.50784,9.06,1590,1.37
313.58975,9.06,1590,1.37
313.67169,9.07,1590,1.37
313.75360,9.10,1590,1.36
313.83551,9.11,1590,1.36
313.91745,9.07,1590,1.36
313.99936,9.07,1600,1.36
314.08127,9.07,1600,1.36
314.16321,9.08,1600,1.36
314.24512,9.08,1600,1.36
314.32703,9.08,1600,1.36
314.40897,9.07,1600,1.36
314.49088,9.07,1600,1.36
314.57281,9.09,1600,1.35
314.65472,9.10,1600,1.36
314.73663,9.09,1600,1.36
314.81857,9.08,1610,1.36
314.90048,9.08,1610,1.36
314.98239,9.08,1610,1.36
315.06433,9.08,1610,1.35
315.14624,9.10,1610,1.35
315.22815,9.11,1610,1.35
315.31009,9.08,1610,1.35
315.39200,9.07,1610,1.35
315.47391,9.08,1620,1.35
315.55585,9.08,1620,1.35
315.63776,9.10,1620,1.35
315.71967,9.09,1620,1.34
315.80161,9.09,1620,1.33
315.88351,9.09,1620,1.32
315.96545,9.06,1620,1.31
316.04736,9.04,1620,1.30
316.12927,9.01,1620,1.28
316.21121,8.99,1610,1.27
316.29312,8.95,1600,1.27
316.37503,8.94,1580,1.27
316.45697,8.95,1570,1.26
316.53888,8.94,1550,1.25
316.62079,8.91,1540,1.24
316.70273,8.90,1520,1.24
316.78464,8.90,1510,1.23
316.86655,8.92,1490,1.22
316.94849,8.92,1480,1.21
317.03040,8.93,1470,1.20
317.11234,8.93,1460,1.20
317.19424,8.96,1450,1.21
317.27615,8.97,1440,1.21
317.35809,8.99,1430,1.21
317.44000,9.00,1430,1.21
317.52191,9.01,1420,1.21
317.60385,9.02,1420,1.21
317.68576,9.03,1410,1.21
317.76767,9.04,1410,1.22
317.84961,9.05,1410,1.24
317.93152,9.07,1410,1.25
318.01343,9.07,1410,1.26
318.09537,9.08,1420,1.27
318.17728,9.13,1420,1.28
318.25919,9.16,1430,1.28
318.34113,9.16,1430,1.27
318.42303,9.16,1440,1.27
318.50497,9.15,1440,1.27
318.58688,9.17,1440,1.27
318.66879,9.15,1440,1.27
318.75073,9.13,1440,1.28
318.83264,9.11,1440,1.28
318.91455,9.12,1440,1.29
318.99649,9.12,1440,1.30
319.07840,9.12,1450,1.31
319.16031,9.13,1450,1.31
319.24225,9.16,1460,1.31
319.32416,9.19,1470,1.31
319.40607,9.18,1480,1.31
319.48801,9.17,1480,1.31
319.56992,9.16,1480,1.32
319.65182,9.14,1480,1.33
319.73376,9.13,1490,1.33
319.81567,9.14,1490,1.34
319.89761,9.16,1500,1.35
319.97952,9.17,1500,1.36
320.06143,9.16,1510,1.36
320.14337,9.18,1510,1.36
320.22528,9.18,1520,1.37
320.30719,9.18,1520,1.37
320.38913,9.17,1520,1.37
320.47104,9.16,1520,1.37
320.55295,9.15,1530,1.37
320.63489,9.15,1530,1.37
320.71680,9.15,1530,1.37
320.79871,9.13,1530,1.37
320.88065,9.13,1540,1.37
320.96255,9.12,1540,1.37
321.04449,9.12,1540,1.37
321.12640,9.12,1540,1.37
321.20831,9.13,1540,1.37
321.29025,9.13,1540,1.37
321.37216,9.11,1540,1.37
321.45407,9.10,1540,1.37
321.53601,9.09,1540,1.37
321.61792,9.10,1540,1.37
321.69983,9.09,1540,1.37
321.78177,9.10,1540,1.37
321.86368,9.09,1540,1.37
321.94559,9.08,1540,1.37
322.02753,9.09,1540,1.37
322.10944,9.08,1540,1.37
322.19135,9.07,1550,1.37
322.27328,9.09,1550,1.37
322.35519,9.09,1550,1.36
322.43713,9.09,1550,1.36
322.51904,9.09,1550,1.35
322.60095,9.08,1550,1.33
322.68289,9.05,1550,1.33
322.76480,9.02,1550,1.32
322.84671,9.00,1550,1.31
322.92865,9.01,1550,1.30
323.01056,9.00,1550,1.29
323.09247,8.99,1540,1.28
323.17441,8.99,1540,1.27
323.25632,8.97,1530,1.27
323.33823,8.97,1530,1.26
323.42017,8.93,1520,1.26
323.50208,8.98,1520,1.26
323.58401,8.99,1510,1.25
323.66592,9.01,1510,1.24
323.74783,9.02,1500,1.23
323.82977,9.02,1500,1.21
323.91168,9.00,1490,1.19
323.99359,9.00,1490,1.15
324.07553,8.99,1480,1.11
324.15744,8.99,1470,1.09
324.23935,8.98,1460,1.07
324.32129,8.97,1450,1.08
324.40320,8.96,1430,1.08
324.48511,8.97,1420,1.08
324.56705,9.00,1400,1.08
324.64896,9.03,1390,1.07
324.73087,9.03,1380,1.06
324.81281,9.04,1380,1.04
324.89471,9.04,1370,1.02
324.97665,9.05,1360,1.01
325.05856,9.03,1350,0.99
325.14047,9.04,1340,0.99
325.22241,9.06,1330,0.98
325.30432,9.09,1320,0.98
325.38623,9.09,1310,0.97
325.46817,9.11,1300,0.97
325.55008,9.10,1290,0.96
325.63199,9.09,1280,0.97
325.71393,9.09,1270,0.97
325.79584,9.09,1260,0.98
325.87775,9.10,1250,0.98
325.95969,9.10,1250,0.98
326.04160,9.12,1240,0.98
326.12354,9.13,1240,0.98
326.20544,9.13,1230,0.97
326.28735,9.13,1230,0.97
326.36929,9.13,1220,0.97
326.45120,9.13,1220,0.97
326.53311,9.15,1220,0.96
326.61505,9.14,1220,0.95
326.69696,9.15,1220,0.95
326.77887,9.16,1220,0.95
326.86081,9.15,1210,0.94
326.94272,9.14,1210,0.94
327.02463,9.14,1210,0.94
327.10657,9.16,1210,0.94
327.18848,9.16,1200,0.94
327.27039,9.17,1200,0.94
327.35233,9.18,1200,0.94
327.43423,9.18,1200,0.94
327.51617,9.18,1200,0.94
327.59808,9.20,1200,0.94
327.67999,9.21,1200,0.94
327.76193,9.19,1200,0.94
327.84384,9.19,1200,0.94
327.92575,9.19,1200,0.94
328.00769,9.21,1200,0.94
328.08960,9.20,1200,0.94
328.17151,9.20,1200,0.94
328.25345,9.24,1200,0.91
328.33536,9.21,1200,0.88
328.41727,9.20,1200,0.77
328.49921,9.21,1190,0.65
328.58112,9.20,1170,0.63
328.66302,9.19,1150,0.60
328.74496,9.17,1120,0.61
328.82687,9.14,1080,0.62
328.90881,9.15,1060,0.60
328.99072,9.19,1030,0.57
329.07263,9.23,1020,0.54
329.15457,9.29,1000,0.51
329.23648,9.37,990,0.51
329.31839,9.43,970,0.51
329.40033,9.44,960,0.52
329.48224,9.46,940,0.52
329.56415,9.42,930,0.53
329.64609,9.39,910,0.53
329.72800,9.39,910,0.54
329.80991,9.42,910,0.54
329.89185,9.47,900,0.55
329.97375,9.52,890,0.55
330.05569,9.56,890,0.57
330.13760,9.57,880,0.58
330.21951,9.57,880,0.62
330.30145,9.54,880,0.65
330.38336,9.50,890,0.67
330.46527,9.49,890,0.69
330.54721,9.47,910,0.70
330.62912,9.41,920,0.71
330.71103,9.38,940,0.72
330.79297,9.30,950,0.72
330.87488,9.22,960,0.73
330.95679,9.15,970,0.74
331.03873,9.10,980,0.76
331.12064,9.10,980,0.77
331.20255,9.14,990,0.78
331.28448,9.16,990,0.78
331.36639,9.19,1000,0.78
331.44833,9.21,1000,0.77
331.53024,9.22,1000,0.78
331.61215,9.23,1000,0.78
331.69409,9.24,1000,0.78
331.77600,9.25,1000,0.78
331.85791,9.27,1000,0.79
331.93985,9.38,1000,0.79
332.02176,9.30,1010,0.80
332.10367,9.33,1010,0.81
332.18561,9.35,1010,0.82
332.26752,9.37,1010,0.83
332.34943,9.37,1020,0.86
332.43137,9.36,1020,0.89
332.51328,9.35,1030,0.90
332.59521,9.36,1040,0.91
332.67712,9.35,1050,0.92
332.75903,9.34,1060,0.93
332.84097,9.33,1070,0.93
332.92288,9.33,1080,0.93
333.00479,9.30,1090,0.93
333.08673,9.29,1100,0.93
333.16864,9.30,1110,0.93
333.25055,9.31,1110,0.93
333.33249,9.28,1120,0.93
333.41440,9.29,1120,0.93
333.49631,9.31,1130,0.92
333.57825,9.30,1130,0.92
333.66016,9.30,1130,0.92
333.74207,9.31,1130,0.93
333.82401,9.31,1130,0.93
333.90591,9.32,1130,0.93
333.98785,9.33,1140,0.93
334.06976,9.31,1140,0.93
334.15167,9.29,1140,0.93
334.23361,9.27,1140,0.93
334.31552,9.27,1140,0.93
334.39743,9.30,1140,0.93
334.47937,9.29,1140,0.93
334.56128,9.27,1140,0.93
334.64319,9.28,1140,0.93
334.72513,9.29,1140,0.93
334.80704,9.30,1140,0.93
334.88895,9.29,1140,0.92
334.97089,9.27,1140,0.93
335.05280,9.28,1140,0.93
335.13474,9.29,1140,0.92
335.21664,9.29,1140,0.92
335.29855,9.28,1140,0.92
335.38049,9.28,1140,0.92
335.46240,9.27,1140,0.92
335.54431,9.27,1140,0.92
335.62625,9.26,1140,0.92
335.70816,9.26,1140,0.92
335.79007,9.26,1150,0.93
335.87201,9.26,1150,0.93
335.95392,9.26,1150,0.94
336.03583,9.24,1150,0.94
336.11777,9.26,1160,0.94
336.19968,9.28,1160,0.95
336.28159,9.29,1170,0.95
336.36353,9.29,1170,0.96
336.44543,9.29,1180,0.96
336.52737,9.29,1180,0.96
336.60928,9.28,1190,0.97
336.69119,9.28,1190,0.98
336.77313,9.30,1200,0.99
336.85504,9.30,1200,0.99
336.93695,9.29,1210,0.99
337.01889,9.29,1210,0.99
337.10080,9.29,1220,0.99
337.18271,9.29,1220,0.99
337.26465,9.28,1220,0.99
337.34656,9.28,1220,0.98
337.42847,9.28,1220,0.99
337.51041,9.28,1220,0.99
337.59232,9.29,1220,0.99
337.67422,9.28,1220,0.98
337.75616,9.26,1220,0.99
337.83807,9.26,1220,0.99
337.92001,9.26,1220,0.99
338.00192,9.27,1220,0.98
338.08383,9.26,1220,0.98
338.16577,9.26,1220,0.98
338.24768,9.25,1220,0.98
338.32959,9.25,1220,0.98
338.41153,9.26,1220,0.98
338.49344,9.27,1220,0.98
338.57535,9.26,1220,0.98
338.65729,9.26,1220,0.98
338.73920,9.27,1220,0.98
338.82111,9.25,1220,0.98
338.90305,9.25,1220,0.98
338.98495,9.24,1220,0.98
339.06689,9.26,1220,0.98
339.14880,9.26,1220,0.98
339.23071,9.26,1220,0.99
339.31265,9.25,1220,0.99
339.39456,9.24,1220,0.99
339.47647,9.23,1220,0.99
339.55841,9.24,1220,0.98
339.64032,9.23,1220,0.98
339.72223,9.23,1220,0.98
339.80417,9.23,1220,0.98
339.88608,9.23,1220,0.98
339.96799,9.25,1220,0.98
340.04993,9.26,1220,0.99
340.13184,9.24,1220,0.99
340.21375,9.24,1220,0.99
340.29568,9.23,1220,0.99
340.37759,9.23,1220,0.99
340.45953,9.24,1220,0.99
340.54144,9.25,1220,0.99
340.62335,9.25,1220,0.99
340.70529,9.25,1220,0.99
340.78720,9.25,1220,0.99
340.86911,9.23,1220,0.99
340.95105,9.23,1220,0.99
341.03296,9.23,1220,0.98
341.11487,9.22,1220,0.98
341.19681,9.22,1220,0.98
341.27872,9.23,1220,0.99
341.36063,9.23,1220,0.99
341.44257,9.23,1220,0.99
341.52448,9.25,1220,0.99
341.60641,9.25,1220,0.99
341.68832,9.24,1220,0.99
341.77023,9.23,1220,0.99
341.85217,9.22,1220,0.99
341.93408,9.22,1220,0.99
342.01599,9.22,1220,0.99
342.09793,9.22,1220,0.98
342.17984,9.24,1220,0.98
342.26175,9.24,1220,0.98
342.34369,9.24,1220,0.98
342.42560,9.23,1220,0.98
342.50751,9.24,1220,0.98
342.58945,9.24,1220,0.98
342.67136,9.23,1220,0.98
342.75327,9.24,1220,0.98
342.83521,9.25,1220,0.98
342.91711,9.23,1220,0.98
342.99905,9.24,1220,0.99
343.08096,9.23,1220,0.99
343.16287,9.24,1220,0.99
343.24481,9.25,1220,0.99
343.32672,9.25,1220,0.99
343.40863,9.24,1220,0.99
343.49057,9.22,1220,0.99
343.57248,9.23,1220,0.99
343.65439,9.23,1220,0.99
343.73633,9.24,1220,0.99
343.81824,9.24,1220,0.99
343.90015,9.24,1220,0.99
343.98209,9.22,1220,0.99
344.06400,9.23,1220,0.99
344.14594,9.22,1220,0.99
344.22784,9.22,1220,1.00
344.30975,9.23,1220,1.02
344.39169,9.24,1220,1.04
344.47360,9.22,1230,1.06
344.55551,9.22,1230,1.08
344.63745,9.23,1240,1.09
344.71936,9.25,1250,1.09
344.80127,9.26,1260,1.09
344.88321,9.28,1270,1.10
344.96512,9.28,1280,1.11
345.04703,9.34,1290,1.12
345.12897,9.29,1300,1.14
345.21088,9.27,1310,1.16
345.29279,9.28,1320,1.16
345.37473,9.29,1330,1.16
345.45663,9.29,1340,1.16
345.53857,9.28,1350,1.16
345.62048,9.27,1360,1.16
345.70239,9.26,1360,1.15
345.78433,9.24,1370,1.15
345.86624,9.23,1370,1.15
345.94815,9.23,1380,1.15
346.03009,9.24,1380,1.15
346.11200,9.22,1380,1.15
346.19391,9.21,1380,1.15
346.27585,9.21,1380,1.15
346.35776,9.20,1380,1.15
346.43967,9.19,1380,1.15
346.52161,9.19,1380,1.15
346.60352,9.23,1380,1.15
346.68542,9.20,1380,1.15
346.76736,9.19,1380,1.15
346.84927,9.18,1380,1.15
346.93121,9.17,1380,1.16
347.01312,9.16,1380,1.16
347.09503,9.18,1380,1.15
347.17697,9.19,1380,1.15
347.25888,9.19,1380,1.15
347.34079,9.20,1380,1.15
347.42273,9.19,1380,1.15
347.50464,9.19,1380,1.15
347.58655,9.19,1380,1.15
347.66849,9.20,1380,1.15
347.75040,9.19,1380,1.15
347.83231,9.18,1380,1.15
347.91425,9.18,1380,1.16
347.99615,9.18,1380,1.16
348.07809,9.19,1380,1.16
348.16000,9.19,1380,1.15
348.24191,9.19,1380,1.15
348.32385,9.19,1380,1.15
348.40576,9.20,1380,1.16
348.48767,9.19,1380,1.17
348.56961,9.18,1390,1.19
348.65152,9.18,1390,1.20
348.73343,9.21,1400,1.20
348.81537,9.22,1400,1.20
348.89728,9.23,1410,1.21
348.97919,9.22,1410,1.21
349.06113,9.22,1420,1.21
349.14304,9.23,1420,1.21
349.22495,9.23,1420,1.21
349.30688,9.23,1420,1.21
349.38879,9.23,1420,1.21
349.47073,9.21,1420,1.21
349.55264,9.19,1420,1.21
349.63455,9.19,1420,1.21
349.71649,9.21,1420,1.21
349.79840,9.21,1420,1.21
349.88031,9.21,1420,1.21
349.96225,9.19,1420,1.20
350.04416,9.17,1420,1.21
350.12607,9.18,1420,1.21
350.20801,9.19,1420,1.21
350.28992,9.19,1420,1.21
350.37183,9.19,1420,1.22
350.45377,9.18,1420,1.22
350.53568,9.19,1420,1.22
350.61761,9.19,1420,1.23
350.69952,9.19,1420,1.25
350.78143,9.21,1420,1.28
350.86337,9.21,1430,1.33
350.94528,9.22,1430,1.38
351.02719,9.24,1450,1.42
351.10913,9.29,1460,1.45
351.19104,9.32,1480,1.49
351.27295,9.32,1490,1.52
